,location,new_cases,new_deaths,total_cases,total_deaths,continent,population
2967,Thailand,103,4,1978,19,Asia,69799978
2968,Thailand,191,4,2169,23,Asia,69799978
2969,Thailand,51,3,2220,26,Asia,69799978
2970,United Arab Emirates,1,0,1,0,Asia,9890400
2971,United Arab Emirates,0,0,1,0,Asia,9890400
2972,United Arab Emirates,0,0,1,0,Asia,9890400
2973,United Arab Emirates,3,0,4,0,Asia,9890400
2974,United Arab Emirates,0,0,4,0,Asia,9890400
2975,United Arab Emirates,0,0,4,0,Asia,9890400
2976,United Arab Emirates,1,0,5,0,Asia,9890400
2977,United Arab Emirates,0,0,5,0,Asia,9890400
2978,United Arab Emirates,0,0,5,0,Asia,9890400
2979,United Arab Emirates,0,0,5,0,Asia,9890400
2980,United Arab Emirates,0,0,5,0,Asia,9890400
2981,United Arab Emirates,0,0,5,0,Asia,9890400
2982,United Arab Emirates,2,0,7,0,Asia,9890400
2983,United Arab Emirates,0,0,7,0,Asia,9890400
2984,United Arab Emirates,0,0,7,0,Asia,9890400
2985,United Arab Emirates,1,0,8,0,Asia,9890400
2986,United Arab Emirates,0,0,8,0,Asia,9890400
2987,United Arab Emirates,0,0,8,0,Asia,9890400
2988,United Arab Emirates,0,0,8,0,Asia,9890400
2989,United Arab Emirates,0,0,8,0,Asia,9890400
2990,United Arab Emirates,0,0,8,0,Asia,9890400
2991,United Arab Emirates,1,0,9,0,Asia,9890400
2992,United Arab Emirates,0,0,9,0,Asia,9890400
2993,United Arab Emirates,0,0,9,0,Asia,9890400
2994,United Arab Emirates,0,0,9,0,Asia,9890400
2995,United Arab Emirates,0,0,9,0,Asia,9890400
2996,United Arab Emirates,2,0,11,0,Asia,9890400
2997,United Arab Emirates,2,0,13,0,Asia,9890400
2998,United Arab Emirates,0,0,13,0,Asia,9890400
2999,United Arab Emirates,0,0,13,0,Asia,9890400
3000,United Arab Emirates,0,0,13,0,Asia,9890400
3001,United Arab Emirates,0,0,13,0,Asia,9890400
3002,United Arab Emirates,6,0,19,0,Asia,9890400
3003,United Arab Emirates,0,0,19,0,Asia,9890400
3004,United Arab Emirates,2,0,21,0,Asia,9890400
3005,United Arab Emirates,0,0,21,0,Asia,9890400
3006,United Arab Emirates,6,0,27,0,Asia,9890400
3007,United Arab Emirates,2,0,29,0,Asia,9890400
3008,United Arab Emirates,16,0,45,0,Asia,9890400
3009,United Arab Emirates,14,0,59,0,Asia,9890400
3010,United Arab Emirates,15,0,74,0,Asia,9890400
3011,United Arab Emirates,11,0,85,0,Asia,9890400
3012,United Arab Emirates,0,0,85,0,Asia,9890400
3013,United Arab Emirates,1,0,86,0,Asia,9890400
3014,United Arab Emirates,12,0,98,0,Asia,9890400
3015,United Arab Emirates,15,0,113,0,Asia,9890400
3016,United Arab Emirates,0,0,113,0,Asia,9890400
3017,United Arab Emirates,27,0,140,0,Asia,9890400
3018,United Arab Emirates,0,0,140,0,Asia,9890400
3019,United Arab Emirates,13,2,153,2,Asia,9890400
3020,United Arab Emirates,0,0,153,2,Asia,9890400
3021,United Arab Emirates,45,0,198,2,Asia,9890400
3022,United Arab Emirates,50,0,248,2,Asia,9890400
3023,United Arab Emirates,85,0,333,2,Asia,9890400
3024,United Arab Emirates,0,0,333,2,Asia,9890400
3025,United Arab Emirates,72,0,405,2,Asia,9890400
3026,United Arab Emirates,63,0,468,2,Asia,9890400
3027,United Arab Emirates,0,0,468,2,Asia,9890400
3028,United Arab Emirates,143,3,611,5,Asia,9890400
3029,United Arab Emirates,53,1,664,6,Asia,9890400
3030,United Arab Emirates,0,0,664,6,Asia,9890400
3031,United Arab Emirates,360,2,1024,8,Asia,9890400
3032,United Arab Emirates,0,0,1024,8,Asia,9890400
3033,United Arab Emirates,481,2,1505,10,Asia,9890400
3034,United Arab Emirates,294,0,1799,10,Asia,9890400
3035,United Kingdom,2,0,2,0,Europe,67886004
3036,United Kingdom,0,0,2,0,Europe,67886004
3037,United Kingdom,0,0,2,0,Europe,67886004
3038,United Kingdom,0,0,2,0,Europe,67886004
3039,United Kingdom,0,0,2,0,Europe,67886004
3040,United Kingdom,0,0,2,0,Europe,67886004
3041,United Kingdom,0,0,2,0,Europe,67886004
3042,United Kingdom,1,0,3,0,Europe,67886004
3043,United Kingdom,0,0,3,0,Europe,67886004
3044,United Kingdom,1,0,4,0,Europe,67886004
3045,United Kingdom,0,0,4,0,Europe,67886004
3046,United Kingdom,4,0,8,0,Europe,67886004
3047,United Kingdom,0,0,8,0,Europe,67886004
3048,United Kingdom,1,0,9,0,Europe,67886004
3049,United Kingdom,0,0,9,0,Europe,67886004
3050,United Kingdom,0,0,9,0,Europe,67886004
3051,United Kingdom,0,0,9,0,Europe,67886004
3052,United Kingdom,0,0,9,0,Europe,67886004
3053,United Kingdom,0,0,9,0,Europe,67886004
3054,United Kingdom,0,0,9,0,Europe,67886004
3055,United Kingdom,0,0,9,0,Europe,67886004
3056,United Kingdom,0,0,9,0,Europe,67886004
3057,United Kingdom,0,0,9,0,Europe,67886004
3058,United Kingdom,0,0,9,0,Europe,67886004
3059,United Kingdom,4,0,13,0,Europe,67886004
3060,United Kingdom,0,0,13,0,Europe,67886004
3061,United Kingdom,0,0,13,0,Europe,67886004
3062,United Kingdom,0,0,13,0,Europe,67886004
3063,United Kingdom,3,0,16,0,Europe,67886004
3064,United Kingdom,2,0,18,0,Europe,67886004
3065,United Kingdom,5,0,23,0,Europe,67886004
3066,United Kingdom,13,0,36,0,Europe,67886004
3067,United Kingdom,4,0,40,0,Europe,67886004
3068,United Kingdom,11,0,51,0,Europe,67886004
3069,United Kingdom,34,0,85,0,Europe,67886004
3070,United Kingdom,30,1,115,1,Europe,67886004
3071,United Kingdom,48,0,163,1,Europe,67886004
3072,United Kingdom,43,1,206,2,Europe,67886004
3073,United Kingdom,67,1,273,3,Europe,67886004
3074,United Kingdom,48,2,321,5,Europe,67886004
3075,United Kingdom,52,1,373,6,Europe,67886004
3076,United Kingdom,83,0,456,6,Europe,67886004
3077,United Kingdom,134,4,590,10,Europe,67886004
3078,United Kingdom,117,0,707,10,Europe,67886004
3079,United Kingdom,433,11,1140,21,Europe,67886004
3080,United Kingdom,251,14,1391,35,Europe,67886004
3081,United Kingdom,152,20,1543,55,Europe,67886004
3082,United Kingdom,407,5,1950,60,Europe,67886004
3083,United Kingdom,680,43,2630,103,Europe,67886004
3084,United Kingdom,647,41,3277,144,Europe,67886004
3085,United Kingdom,706,33,3983,177,Europe,67886004
3086,United Kingdom,1035,56,5018,233,Europe,67886004
3087,United Kingdom,665,48,5683,281,Europe,67886004
3088,United Kingdom,967,54,6650,335,Europe,67886004
3089,United Kingdom,1427,87,8077,422,Europe,67886004
3090,United Kingdom,1452,41,9529,463,Europe,67886004
3091,United Kingdom,2129,115,11658,578,Europe,67886004
3092,United Kingdom,2885,181,14543,759,Europe,67886004
3093,United Kingdom,2546,260,17089,1019,Europe,67886004
3094,United Kingdom,2433,209,19522,1228,Europe,67886004
3095,United Kingdom,2619,180,22141,1408,Europe,67886004
3096,United Kingdom,3009,381,25150,1789,Europe,67886004
3097,United Kingdom,4324,743,29474,2532,Europe,67886004
3098,United Kingdom,4244,389,33718,2921,Europe,67886004
3099,United Kingdom,4450,684,38168,3605,Europe,67886004
3100,United Kingdom,3735,708,41903,4313,Europe,67886004
3101,United Kingdom,5903,621,47806,4934,Europe,67886004
3102,United States,1,0,1,0,North America,331002647
3103,United States,0,0,1,0,North America,331002647
3104,United States,0,0,1,0,North America,331002647
3105,United States,0,0,1,0,North America,331002647
3106,United States,1,0,2,0,North America,331002647
3107,United States,0,0,2,0,North America,331002647
3108,United States,3,0,5,0,North America,331002647
3109,United States,0,0,5,0,North America,331002647
3110,United States,0,0,5,0,North America,331002647
3111,United States,0,0,5,0,North America,331002647
3112,United States,1,0,6,0,North America,331002647
3113,United States,1,0,7,0,North America,331002647
3114,United States,1,0,8,0,North America,331002647
3115,United States,3,0,11,0,North America,331002647
3116,United States,0,0,11,0,North America,331002647
3117,United States,0,0,11,0,North America,331002647
3118,United States,1,0,12,0,North America,331002647
3119,United States,0,0,12,0,North America,331002647
3120,United States,0,0,12,0,North America,331002647
3121,United States,0,0,12,0,North America,331002647
3122,United States,0,0,12,0,North America,331002647
3123,United States,1,0,13,0,North America,331002647
3124,United States,0,0,13,0,North America,331002647
3125,United States,1,0,14,0,North America,331002647
3126,United States,1,0,15,0,North America,331002647
3127,United States,0,0,15,0,North America,331002647
3128,United States,0,0,15,0,North America,331002647
3129,United States,0,0,15,0,North America,331002647
3130,United States,0,0,15,0,North America,331002647
3131,United States,0,0,15,0,North America,331002647
3132,United States,0,0,15,0,North America,331002647
3133,United States,1,0,16,0,North America,331002647
3134,United States,19,0,35,0,North America,331002647
3135,United States,0,0,35,0,North America,331002647
3136,United States,0,0,35,0,North America,331002647
3137,United States,18,0,53,0,North America,331002647
3138,United States,0,0,53,0,North America,331002647
3139,United States,6,0,59,0,North America,331002647
3140,United States,1,0,60,0,North America,331002647
3141,United States,6,0,66,0,North America,331002647
3142,United States,3,1,69,1,North America,331002647
3143,United States,20,1,89,2,North America,331002647
3144,United States,14,4,103,6,North America,331002647
3145,United States,22,3,125,9,North America,331002647
3146,United States,34,2,159,11,North America,331002647
3147,United States,74,1,233,12,North America,331002647
3148,United States,105,2,338,14,North America,331002647
3149,United States,95,3,433,17,North America,331002647
3150,United States,121,4,554,21,North America,331002647
3151,United States,200,5,754,26,North America,331002647
3152,United States,271,2,1025,28,North America,331002647
3153,United States,287,2,1312,30,North America,331002647
3154,United States,351,10,1663,40,North America,331002647
3155,United States,511,7,2174,47,North America,331002647
3156,United States,777,10,2951,57,North America,331002647
3157,United States,823,12,3774,69,North America,331002647
3158,United States,887,16,4661,85,North America,331002647
3159,United States,1766,23,6427,108,North America,331002647
3160,United States,2988,42,9415,150,North America,331002647
3161,United States,4835,0,14250,150,North America,331002647
3162,United States,5374,110,19624,260,North America,331002647
3163,United States,7123,80,26747,340,North America,331002647
3164,United States,8459,131,35206,471,North America,331002647
3165,United States,11236,119,46442,590,North America,331002647
3166,United States,8789,211,55231,801,North America,331002647
3167,United States,13963,249,69194,1050,North America,331002647
3168,United States,16797,246,85991,1296,North America,331002647
3169,United States,18695,411,104686,1707,North America,331002647
3170,United States,19979,484,124665,2191,North America,331002647
3171,United States,18360,318,143025,2509,North America,331002647
3172,United States,21595,661,164620,3170,North America,331002647
3173,United States,24998,909,189618,4079,North America,331002647
3174,United States,27103,1059,216721,5138,North America,331002647
3175,United States,28819,915,245540,6053,North America,331002647
3176,United States,32425,1104,277965,7157,North America,331002647
3177,United States,34272,1344,312237,8501,North America,331002647
3178,United States,25398,1146,337635,9647,North America,331002647
3179,Vietnam,2,0,2,0,Asia,97338583
3180,Vietnam,0,0,2,0,Asia,97338583
3181,Vietnam,0,0,2,0,Asia,97338583
3182,Vietnam,0,0,2,0,Asia,97338583
3183,Vietnam,0,0,2,0,Asia,97338583
3184,Vietnam,0,0,2,0,Asia,97338583
3185,Vietnam,0,0,2,0,Asia,97338583
3186,Vietnam,3,0,5,0,Asia,97338583
3187,Vietnam,0,0,5,0,Asia,97338583
3188,Vietnam,2,0,7,0,Asia,97338583
3189,Vietnam,1,0,8,0,Asia,97338583
3190,Vietnam,1,0,9,0,Asia,97338583
3191,Vietnam,1,0,10,0,Asia,97338583
3192,Vietnam,0,0,10,0,Asia,97338583
3193,Vietnam,2,0,12,0,Asia,97338583
3194,Vietnam,1,0,13,0,Asia,97338583
3195,Vietnam,1,0,14,0,Asia,97338583
3196,Vietnam,0,0,14,0,Asia,97338583
3197,Vietnam,1,0,15,0,Asia,97338583
3198,Vietnam,0,0,15,0,Asia,97338583
3199,Vietnam,1,0,16,0,Asia,97338583
3200,Vietnam,0,0,16,0,Asia,97338583
3201,Vietnam,0,0,16,0,Asia,97338583
3202,Vietnam,0,0,16,0,Asia,97338583
3203,Vietnam,0,0,16,0,Asia,97338583
3204,Vietnam,0,0,16,0,Asia,97338583
3205,Vietnam,0,0,16,0,Asia,97338583
3206,Vietnam,0,0,16,0,Asia,97338583
3207,Vietnam,0,0,16,0,Asia,97338583
3208,Vietnam,0,0,16,0,Asia,97338583
3209,Vietnam,0,0,16,0,Asia,97338583
3210,Vietnam,0,0,16,0,Asia,97338583
3211,Vietnam,0,0,16,0,Asia,97338583
3212,Vietnam,0,0,16,0,Asia,97338583
3213,Vietnam,0,0,16,0,Asia,97338583
3214,Vietnam,0,0,16,0,Asia,97338583
3215,Vietnam,0,0,16,0,Asia,97338583
3216,Vietnam,0,0,16,0,Asia,97338583
3217,Vietnam,0,0,16,0,Asia,97338583
3218,Vietnam,1,0,17,0,Asia,97338583
3219,Vietnam,4,0,21,0,Asia,97338583
3220,Vietnam,9,0,30,0,Asia,97338583
3221,Vietnam,1,0,31,0,Asia,97338583
3222,Vietnam,4,0,35,0,Asia,97338583
3223,Vietnam,4,0,39,0,Asia,97338583
3224,Vietnam,5,0,44,0,Asia,97338583
3225,Vietnam,5,0,49,0,Asia,97338583
3226,Vietnam,4,0,53,0,Asia,97338583
3227,Vietnam,4,0,57,0,Asia,97338583
3228,Vietnam,4,0,61,0,Asia,97338583
3229,Vietnam,0,0,61,0,Asia,97338583
3230,Vietnam,15,0,76,0,Asia,97338583
3231,Vietnam,9,0,85,0,Asia,97338583
3232,Vietnam,2,0,87,0,Asia,97338583
3233,Vietnam,7,0,94,0,Asia,97338583
3234,Vietnam,24,0,118,0,Asia,97338583
3235,Vietnam,5,0,123,0,Asia,97338583
3236,Vietnam,11,0,134,0,Asia,97338583
3237,Vietnam,14,0,148,0,Asia,97338583
3238,Vietnam,5,0,153,0,Asia,97338583
3239,Vietnam,16,0,169,0,Asia,97338583
3240,Vietnam,54,0,223,0,Asia,97338583
3241,Vietnam,5,0,228,0,Asia,97338583
3242,Vietnam,1,0,229,0,Asia,97338583
3243,Vietnam,0,0,229,0,Asia,97338583
3244,Vietnam,6,0,235,0,Asia,97338583
3245,Vietnam,4,0,239,0,Asia,97338583
3246,Vietnam,0,0,239,0,Asia,97338583
3247,Vietnam,1,0,240,0,Asia,97338583
3248,Vietnam,1,0,241,0,Asia,97338583
